seed,process,representation,reconstructor,logloss,n_states,C_mu_empirical,unifilarity_score,branch_entropy,condition_folder,base_process_variant,flip_p,subsample_step,k
4,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.5551852459111825,3,0.9858026854453704,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,2
4,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5552743292601986,4,1.215447237092627,0.8792064603230162,0.2632730383575131,even_process_flip0.1_sub2,even_process,0.1,2,3
4,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5552742295737775,5,1.2679166493996257,0.8045377836114758,0.4339186080163504,even_process_flip0.1_sub2,even_process,0.1,2,4
4,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5553644081206733,6,1.3302625699457913,0.7892466935020126,0.6735690609483412,even_process_flip0.1_sub2,even_process,0.1,2,5
4,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.555395831239379,9,1.4683655600365708,0.8582876001650145,0.621836487969055,even_process_flip0.1_sub2,even_process,0.1,2,6
4,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.5558267413524418,15,1.7266853343074555,0.6494024402440244,1.4084735646576343,even_process_flip0.1_sub2,even_process,0.1,2,7
4,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.5568930403067972,19,1.8891473420164748,0.6126314210348665,1.5623026196909562,even_process_flip0.1_sub2,even_process,0.1,2,8
0,even_process_flip0.1_sub4,last_1,one_step_greedy_merge,0.556436477994124,2,0.5506611231329528,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,1
0,even_process_flip0.1_sub4,last_2,one_step_greedy_merge,0.5564677535269761,2,0.5506391712710842,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,2
0,even_process_flip0.1_sub4,last_3,one_step_greedy_merge,0.5565020300011039,3,0.7983314772142021,0.8441594159415942,0.3401994356551798,even_process_flip0.1_sub4,even_process,0.1,4,3
0,even_process_flip0.1_sub4,last_4,one_step_greedy_merge,0.5567818548071338,3,0.746316269068384,0.9259157394674334,0.3006442273562795,even_process_flip0.1_sub4,even_process,0.1,4,4
0,even_process_flip0.1_sub4,last_5,one_step_greedy_merge,0.5567904658447164,5,0.977457883334938,0.7067560134020103,0.844616889359399,even_process_flip0.1_sub4,even_process,0.1,4,5
0,even_process_flip0.1_sub4,last_6,one_step_greedy_merge,0.5573070623294656,10,1.252481797977419,0.6965719000825145,1.1324115783050164,even_process_flip0.1_sub4,even_process,0.1,4,6
0,even_process_flip0.1_sub4,last_7,one_step_greedy_merge,0.5611242846342579,16,1.3963220989871588,0.6005701140228046,1.509652680637586,even_process_flip0.1_sub4,even_process,0.1,4,7
0,even_process_flip0.1_sub4,last_8,one_step_greedy_merge,0.5701731545234824,23,1.6165743835709354,0.5306443949888725,1.8394986931554005,even_process_flip0.1_sub4,even_process,0.1,4,8
1,even_process_flip0.1_sub4,last_1,one_step_greedy_merge,0.5469115363378848,2,0.5476110029625486,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,1
1,even_process_flip0.1_sub4,last_2,one_step_greedy_merge,0.5469383352827678,2,0.547617930840648,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,2
1,even_process_flip0.1_sub4,last_3,one_step_greedy_merge,0.5469651377428043,2,0.5476248588709881,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,3
1,even_process_flip0.1_sub4,last_4,one_step_greedy_merge,0.5471497276739034,4,1.0131222914965483,0.7593449181147643,0.6685632807845155,even_process_flip0.1_sub4,even_process,0.1,4,4
1,even_process_flip0.1_sub4,last_5,one_step_greedy_merge,0.5470496712577019,6,1.1048908847717704,0.6574236135420313,1.0597239283254445,even_process_flip0.1_sub4,even_process,0.1,4,5
1,even_process_flip0.1_sub4,last_6,one_step_greedy_merge,0.5498437732311191,10,1.3075990270777549,0.6215837771610032,1.284551922609792,even_process_flip0.1_sub4,even_process,0.1,4,6
1,even_process_flip0.1_sub4,last_7,one_step_greedy_merge,0.5507999749066186,18,1.645050752764936,0.5519603920784156,1.658725711600206,even_process_flip0.1_sub4,even_process,0.1,4,7
1,even_process_flip0.1_sub4,last_8,one_step_greedy_merge,0.5592821887116772,23,1.7511225115864928,0.5165412217748994,1.9453272827340788,even_process_flip0.1_sub4,even_process,0.1,4,8
2,even_process_flip0.1_sub4,last_1,one_step_greedy_merge,0.5584125737824085,2,0.552902427650688,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,1
2,even_process_flip0.1_sub4,last_2,one_step_greedy_merge,0.5584395092704724,2,0.5528807344709241,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,2
2,even_process_flip0.1_sub4,last_3,one_step_greedy_merge,0.5585809540411693,3,0.7199892881496193,0.8461346134613461,0.3327402251960872,even_process_flip0.1_sub4,even_process,0.1,4,3
2,even_process_flip0.1_sub4,last_4,one_step_greedy_merge,0.5586925619477483,4,0.7863013463247994,0.819627453431679,0.4936772703255203,even_process_flip0.1_sub4,even_process,0.1,4,4
2,even_process_flip0.1_sub4,last_5,one_step_greedy_merge,0.5586041977280563,6,0.8240283881219282,0.7570635595339301,0.8047175224566445,even_process_flip0.1_sub4,even_process,0.1,4,5
2,even_process_flip0.1_sub4,last_6,one_step_greedy_merge,0.5640790258326395,8,1.1786074782378198,0.8156177331032931,0.7539774281720484,even_process_flip0.1_sub4,even_process,0.1,4,6
2,even_process_flip0.1_sub4,last_7,one_step_greedy_merge,0.564905518540288,15,1.5017199153396412,0.5696639327865574,1.4411701190207415,even_process_flip0.1_sub4,even_process,0.1,4,7
2,even_process_flip0.1_sub4,last_8,one_step_greedy_merge,0.5887129662322622,20,1.7728901040672276,0.4663049186066865,1.9442397410796877,even_process_flip0.1_sub4,even_process,0.1,4,8
3,even_process_flip0.1_sub4,last_1,one_step_greedy_merge,0.5593939707521557,1,-0.0,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,1
3,even_process_flip0.1_sub4,last_2,one_step_greedy_merge,0.559313011361429,2,0.5514750043677216,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,2
3,even_process_flip0.1_sub4,last_3,one_step_greedy_merge,0.5597480208469083,2,0.4982040411023619,0.827907790779078,0.6547283162433811,even_process_flip0.1_sub4,even_process,0.1,4,3
3,even_process_flip0.1_sub4,last_4,one_step_greedy_merge,0.5597787427475175,3,0.6839500425806223,0.7759719964995625,0.6623002843413024,even_process_flip0.1_sub4,even_process,0.1,4,4
3,even_process_flip0.1_sub4,last_5,one_step_greedy_merge,0.5596034846582854,7,0.78295059323348,0.7761914287143071,0.7101955779047039,even_process_flip0.1_sub4,even_process,0.1,4,5
3,even_process_flip0.1_sub4,last_6,one_step_greedy_merge,0.5648084681680992,12,1.0488848166764808,0.784712324656815,0.7037292576335057,even_process_flip0.1_sub4,even_process,0.1,4,6
3,even_process_flip0.1_sub4,last_7,one_step_greedy_merge,0.5742135259474855,15,1.2713067272974774,0.6587817563512702,1.2015897270708655,even_process_flip0.1_sub4,even_process,0.1,4,7
3,even_process_flip0.1_sub4,last_8,one_step_greedy_merge,0.6027386574579348,20,1.5829605317992237,0.5498737215873571,1.7903215306806028,even_process_flip0.1_sub4,even_process,0.1,4,8
4,even_process_flip0.1_sub4,last_1,one_step_greedy_merge,0.5601641933461892,2,0.5516119077482284,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,1
4,even_process_flip0.1_sub4,last_2,one_step_greedy_merge,0.5600795466728372,2,0.5515900655928367,1.0,0.0,even_process_flip0.1_sub4,even_process,0.1,4,2
4,even_process_flip0.1_sub4,last_3,one_step_greedy_merge,0.5602808051496679,3,0.6410722989314144,0.9585208520852084,0.1673087918773047,even_process_flip0.1_sub4,even_process,0.1,4,3
4,even_process_flip0.1_sub4,last_4,one_step_greedy_merge,0.5600954059139044,3,0.8306370683906995,0.8063257907238405,0.6601086605656263,even_process_flip0.1_sub4,even_process,0.1,4,4
4,even_process_flip0.1_sub4,last_5,one_step_greedy_merge,0.5602471938426588,6,1.0220847134611912,0.7770915637345602,0.8663466234171537,even_process_flip0.1_sub4,even_process,0.1,4,5
4,even_process_flip0.1_sub4,last_6,one_step_greedy_merge,0.5615244635567083,11,1.398151919779426,0.5715250168779537,1.344707133917263,even_process_flip0.1_sub4,even_process,0.1,4,6
4,even_process_flip0.1_sub4,last_7,one_step_greedy_merge,0.5758242823381104,16,1.5533742496154257,0.5899679935987198,1.4794570923787969,even_process_flip0.1_sub4,even_process,0.1,4,7
4,even_process_flip0.1_sub4,last_8,one_step_greedy_merge,0.5873226426499145,22,1.711412761539711,0.542697106849041,1.8340733642354905,even_process_flip0.1_sub4,even_process,0.1,4,8
0,even_process_sub2,last_1,one_step_greedy_merge,0.4626198970931644,2,0.4661861032275403,1.0,0.0,even_process_sub2,even_process,0.0,2,1
0,even_process_sub2,last_2,one_step_greedy_merge,0.4608223724727902,3,0.8727424415048834,1.0,0.0,even_process_sub2,even_process,0.0,2,2
0,even_process_sub2,last_3,one_step_greedy_merge,0.4603391646888307,5,1.2205012133817643,0.9986499324966248,0.0066468404829338,even_process_sub2,even_process,0.0,2,3
0,even_process_sub2,last_4,one_step_greedy_merge,0.4600836143612116,8,1.353618600135362,0.8908306769173073,0.2770681044864166,even_process_sub2,even_process,0.0,2,4
0,even_process_sub2,last_5,one_step_greedy_merge,0.4613047439611469,10,1.706418412959803,0.8448258619396455,0.471753843114315,even_process_sub2,even_process,0.0,2,5
0,even_process_sub2,last_6,one_step_greedy_merge,0.4599651490388208,10,1.937908453792265,0.8290225394722038,0.5883180872456075,even_process_sub2,even_process,0.0,2,6
0,even_process_sub2,last_7,one_step_greedy_merge,0.4672263800566047,13,2.038208576589489,0.7358235823582359,0.8618243320424304,even_process_sub2,even_process,0.0,2,7
0,even_process_sub2,last_8,one_step_greedy_merge,0.4755793640181038,15,2.1092609051885782,0.7016539360678077,1.1229394762762313,even_process_sub2,even_process,0.0,2,8
1,even_process_sub2,last_1,one_step_greedy_merge,0.4590726147566513,2,0.465974336473791,1.0,0.0,even_process_sub2,even_process,0.0,2,1
1,even_process_sub2,last_2,one_step_greedy_merge,0.4569649930711859,3,0.8725947784028787,1.0,0.0,even_process_sub2,even_process,0.0,2,2
1,even_process_sub2,last_3,one_step_greedy_merge,0.4559005025108922,5,1.2204199676594367,0.9985249262463124,0.0070380854660325,even_process_sub2,even_process,0.0,2,3
1,even_process_sub2,last_4,one_step_greedy_merge,0.455578405673296,7,1.3489513203796166,0.899293705856616,0.2360376813749878,even_process_sub2,even_process,0.0,2,4
1,even_process_sub2,last_5,one_step_greedy_merge,0.4555768130177499,10,1.624743173416344,0.8959671975398155,0.3215213127927366,even_process_sub2,even_process,0.0,2,5
1,even_process_sub2,last_6,one_step_greedy_merge,0.4552954587264419,13,1.9517657782086288,0.8773017639043417,0.4147067914355328,even_process_sub2,even_process,0.0,2,6
1,even_process_sub2,last_7,one_step_greedy_merge,0.4601142908262813,16,1.9464154841693064,0.7753525352535253,0.7557441039543447,even_process_sub2,even_process,0.0,2,7
1,even_process_sub2,last_8,one_step_greedy_merge,0.4627631647950345,19,2.0674529755495943,0.7574727156805141,1.0242976365857537,even_process_sub2,even_process,0.0,2,8
2,even_process_sub2,last_1,one_step_greedy_merge,0.4620984865823467,2,0.4666476885484794,1.0,0.0,even_process_sub2,even_process,0.0,2,1
2,even_process_sub2,last_2,one_step_greedy_merge,0.4598844998908413,3,0.87343954691593,1.0,0.0,even_process_sub2,even_process,0.0,2,2
2,even_process_sub2,last_3,one_step_greedy_merge,0.4590339683652729,4,1.21394330076111,0.9971123556177808,0.0189318922858813,even_process_sub2,even_process,0.0,2,3
2,even_process_sub2,last_4,one_step_greedy_merge,0.4586566915853142,6,1.5093502173192368,0.937133570848178,0.2861642731208285,even_process_sub2,even_process,0.0,2,4
2,even_process_sub2,last_5,one_step_greedy_merge,0.4583427440563802,9,1.6580522454152595,0.9113058479385954,0.244764792954863,even_process_sub2,even_process,0.0,2,5
2,even_process_sub2,last_6,one_step_greedy_merge,0.458390306476915,13,1.8764009834024973,0.8744640156013651,0.4394617771333608,even_process_sub2,even_process,0.0,2,6
2,even_process_sub2,last_7,one_step_greedy_merge,0.4580740552288295,13,1.9956128516078293,0.7584633463346334,0.7681314400446725,even_process_sub2,even_process,0.0,2,7
2,even_process_sub2,last_8,one_step_greedy_merge,0.4633965408560703,17,2.0794274382699345,0.7006538235551499,0.937247455572532,even_process_sub2,even_process,0.0,2,8
3,even_process_sub2,last_1,one_step_greedy_merge,0.460050823502226,2,0.4646430104069334,1.0,0.0,even_process_sub2,even_process,0.0,2,1
3,even_process_sub2,last_2,one_step_greedy_merge,0.4578469078273149,3,0.8701538882936013,1.0,0.0,even_process_sub2,even_process,0.0,2,2
3,even_process_sub2,last_3,one_step_greedy_merge,0.4569352058214097,5,1.2588941782288867,0.9988124406220312,0.0101175676080826,even_process_sub2,even_process,0.0,2,3
3,even_process_sub2,last_4,one_step_greedy_merge,0.4561729800542469,7,1.450288190354725,0.8885930370648165,0.2559215268132274,even_process_sub2,even_process,0.0,2,4
3,even_process_sub2,last_5,one_step_greedy_merge,0.4560208976907813,9,1.640811162390835,0.8866414981123584,0.3124713921619925,even_process_sub2,even_process,0.0,2,5
3,even_process_sub2,last_6,one_step_greedy_merge,0.4571505864147924,11,1.90779737014362,0.8265598239845987,0.5961378810967543,even_process_sub2,even_process,0.0,2,6
3,even_process_sub2,last_7,one_step_greedy_merge,0.4573100865689323,13,1.9999869190924555,0.7917041704170417,0.6989102525644484,even_process_sub2,even_process,0.0,2,7
3,even_process_sub2,last_8,one_step_greedy_merge,0.4610711119508288,17,1.9463921512359883,0.7349951869585328,0.9404759727843632,even_process_sub2,even_process,0.0,2,8
4,even_process_sub2,last_1,one_step_greedy_merge,0.4590509885777689,2,0.4674731501924211,1.0,0.0,even_process_sub2,even_process,0.0,2,1
4,even_process_sub2,last_2,one_step_greedy_merge,0.4569491210221904,3,0.8752574767004289,1.0,0.0,even_process_sub2,even_process,0.0,2,2
4,even_process_sub2,last_3,one_step_greedy_merge,0.4561530676883117,5,1.267988905207431,1.0,0.0,even_process_sub2,even_process,0.0,2,3
4,even_process_sub2,last_4,one_step_greedy_merge,0.4556675534556158,7,1.5057301401834395,0.936108506781674,0.2845066810892042,even_process_sub2,even_process,0.0,2,4
4,even_process_sub2,last_5,one_step_greedy_merge,0.455758893900877,8,1.6125372171038723,0.894217066279971,0.3312542802749974,even_process_sub2,even_process,0.0,2,5
4,even_process_sub2,last_6,one_step_greedy_merge,0.4557670454101875,10,1.781247413582409,0.8468365982023427,0.6094355423362601,even_process_sub2,even_process,0.0,2,6
4,even_process_sub2,last_7,one_step_greedy_merge,0.4564554946770508,15,2.058187554095404,0.6994949494949495,0.9495016197369824,even_process_sub2,even_process,0.0,2,7
4,even_process_sub2,last_8,one_step_greedy_merge,0.457873558587909,16,2.094440830678004,0.6770136640372042,1.1082015109884733,even_process_sub2,even_process,0.0,2,8
0,even_process_sub4,last_1,one_step_greedy_merge,0.4674006326594999,2,0.4651327592756289,1.0,0.0,even_process_sub4,even_process,0.0,4,1
0,even_process_sub4,last_2,one_step_greedy_merge,0.4674330945304678,2,0.4651009390032972,1.0,0.0,even_process_sub4,even_process,0.0,4,2
0,even_process_sub4,last_3,one_step_greedy_merge,0.4675174956828939,3,0.5694321492186496,0.9737723772377238,0.1010817264683925,even_process_sub4,even_process,0.0,4,3
0,even_process_sub4,last_4,one_step_greedy_merge,0.4676301191026476,4,0.7000750995714549,0.9309913739217404,0.2281292332946692,even_process_sub4,even_process,0.0,4,4
0,even_process_sub4,last_5,one_step_greedy_merge,0.467503278418071,7,1.00392088718177,0.8337000550082513,0.6631715773101879,even_process_sub4,even_process,0.0,4,5
0,even_process_sub4,last_6,one_step_greedy_merge,0.4727907944777135,13,1.2306958191205903,0.7431550521341235,0.9695299868735678,even_process_sub4,even_process,0.0,4,6
0,even_process_sub4,last_7,one_step_greedy_merge,0.4831211296286242,14,1.4407869692652435,0.6848869773954791,1.312552542466549,even_process_sub4,even_process,0.0,4,7
0,even_process_sub4,last_8,one_step_greedy_merge,0.4885143516478581,18,1.5765173995537267,0.6061363806856542,1.5019356889899589,even_process_sub4,even_process,0.0,4,8
1,even_process_sub4,last_1,one_step_greedy_merge,0.4587351014007062,2,0.4654029223993071,1.0,0.0,even_process_sub4,even_process,0.0,4,1
1,even_process_sub4,last_2,one_step_greedy_merge,0.4587675905439244,3,0.8589899261400059,1.0,0.0,even_process_sub4,even_process,0.0,4,2
1,even_process_sub4,last_3,one_step_greedy_merge,0.45891273307164,4,0.8417277790392877,0.9788978897889788,0.0925371351321935,even_process_sub4,even_process,0.0,4,3
1,even_process_sub4,last_4,one_step_greedy_merge,0.4590527904052597,5,0.8483264403214998,0.9387923490436304,0.271932436948362,even_process_sub4,even_process,0.0,4,4
1,even_process_sub4,last_5,one_step_greedy_merge,0.4591198291137632,9,1.023556610147713,0.8940091013652047,0.5298844563348346,even_process_sub4,even_process,0.0,4,5
1,even_process_sub4,last_6,one_step_greedy_merge,0.4593469826987827,11,1.336733144399537,0.670367314279999,1.080181116038822,even_process_sub4,even_process,0.0,4,6
1,even_process_sub4,last_7,one_step_greedy_merge,0.4673132573920803,13,1.2592800212011406,0.7801560312062412,0.8919224503471002,even_process_sub4,even_process,0.0,4,7
1,even_process_sub4,last_8,one_step_greedy_merge,0.4728523063113333,18,1.5519803041713789,0.6013353004425995,1.4712613660338445,even_process_sub4,even_process,0.0,4,8
2,even_process_sub4,last_1,one_step_greedy_merge,0.4638056581635768,2,0.4672881622768228,1.0,0.0,even_process_sub4,even_process,0.0,4,1
2,even_process_sub4,last_2,one_step_greedy_merge,0.4637085636247679,3,0.8633653133999561,1.0,0.0,even_process_sub4,even_process,0.0,4,2
2,even_process_sub4,last_3,one_step_greedy_merge,0.463847109205888,5,0.9527816712635973,0.997024702470247,0.0122158463813762,even_process_sub4,even_process,0.0,4,3
2,even_process_sub4,last_4,one_step_greedy_merge,0.4689305573379665,5,0.9581231907129274,0.9712964120515064,0.1355432675681108,even_process_sub4,even_process,0.0,4,4
2,even_process_sub4,last_5,one_step_greedy_merge,0.4668174077018196,10,1.1177730689645515,0.9269890483572536,0.2988122498613508,even_process_sub4,even_process,0.0,4,5
2,even_process_sub4,last_6,one_step_greedy_merge,0.4753050474256166,12,1.1586646655002508,0.8489985747505814,0.6062643864221251,even_process_sub4,even_process,0.0,4,6
2,even_process_sub4,last_7,one_step_greedy_merge,0.4754320230488507,15,1.4813560779673942,0.669008801760352,1.2160969966118047,even_process_sub4,even_process,0.0,4,7
2,even_process_sub4,last_8,one_step_greedy_merge,0.4847638289886448,19,1.6514013514988335,0.5628516416193644,1.6067645553749297,even_process_sub4,even_process,0.0,4,8
3,even_process_sub4,last_1,one_step_greedy_merge,0.4740555462835439,2,0.4683608193200445,1.0,0.0,even_process_sub4,even_process,0.0,4,1
3,even_process_sub4,last_2,one_step_greedy_merge,0.474082059566201,2,0.4683676281407155,1.0,0.0,even_process_sub4,even_process,0.0,4,2
3,even_process_sub4,last_3,one_step_greedy_merge,0.4737702207950693,3,0.8644849272333543,1.0,0.0,even_process_sub4,even_process,0.0,4,3
3,even_process_sub4,last_4,one_step_greedy_merge,0.4740164636886891,4,0.8880019043150034,0.9941992749093636,0.0222730094496255,even_process_sub4,even_process,0.0,4,4
3,even_process_sub4,last_5,one_step_greedy_merge,0.4745027077595688,9,1.3266410708650025,0.800145021753263,0.658140462338912,even_process_sub4,even_process,0.0,4,5
3,even_process_sub4,last_6,one_step_greedy_merge,0.4790379040313202,13,1.4235115497987911,0.7015727752356662,1.0817155880289249,even_process_sub4,even_process,0.0,4,6
3,even_process_sub4,last_7,one_step_greedy_merge,0.4898886022080522,15,1.4274432859086248,0.636877375475095,1.3352110969500723,even_process_sub4,even_process,0.0,4,7
3,even_process_sub4,last_8,one_step_greedy_merge,0.5000034376596935,17,1.6268950842159162,0.5699532394788828,1.5317350964935827,even_process_sub4,even_process,0.0,4,8
4,even_process_sub4,last_1,one_step_greedy_merge,0.4636509957463718,2,0.4667505745979592,1.0,0.0,even_process_sub4,even_process,0.0,4,1
4,even_process_sub4,last_2,one_step_greedy_merge,0.4635291943402813,2,0.4667573750782398,1.0,0.0,even_process_sub4,even_process,0.0,4,2
4,even_process_sub4,last_3,one_step_greedy_merge,0.4636057604011883,4,0.5795404958287638,0.9792479247924792,0.0917004386495336,even_process_sub4,even_process,0.0,4,3
4,even_process_sub4,last_4,one_step_greedy_merge,0.4632132223251577,4,0.8429165599414261,0.9736967120890112,0.110835704758847,even_process_sub4,even_process,0.0,4,4
4,even_process_sub4,last_5,one_step_greedy_merge,0.4634401155875203,8,0.9036153592437846,0.9389158373756064,0.2889715340357628,even_process_sub4,even_process,0.0,4,5
4,even_process_sub4,last_6,one_step_greedy_merge,0.463800754084376,12,1.091372660568904,0.8330707873877928,0.7403182479556281,even_process_sub4,even_process,0.0,4,6
4,even_process_sub4,last_7,one_step_greedy_merge,0.4667890719346013,14,1.349143269097979,0.7375225045009002,1.0991471546206693,even_process_sub4,even_process,0.0,4,7
4,even_process_sub4,last_8,one_step_greedy_merge,0.4829503610314301,17,1.3732572466543835,0.7594958865744793,1.0490212753382364,even_process_sub4,even_process,0.0,4,8
