noise,seed,method,method_param,n_states,ari_coarse,ari_fine,ari_joint,test_logloss,unifilarity,branch_entropy,elapsed_s
0.05,3,history_kmeans,9.0,9,0.0339832517890885,0.14641419621280274,0.2342888144782399,1.5569099832252584,0.6983829290656,0.8970726562537757,0.13352585770189762
0.05,3,history_kmeans,12.0,12,0.038564418266772094,0.2529837382127952,0.276912991487342,1.5616648814124094,0.8295823955988999,0.5962379554156707,0.15092147327959538
0.05,3,history_kmeans,18.0,18,0.061672115240652636,0.20950074890805273,0.28091623725747106,1.5366364551220084,0.8657997832791531,0.4788777191383355,0.2639020849019289
0.05,4,prism_predictive,0.22,36,0.06676722840398278,0.17209987727604584,0.34954075145573765,1.466816210735104,1.0000000000000007,0.0,0.10667600110173225
0.05,4,prism_predictive,0.25,33,0.06701401698362884,0.17307563838292375,0.34967313418671997,1.4669949449783835,0.9815370509293998,0.04741569248368187,0.1070265406742692
0.05,4,prism_predictive,0.28,29,0.07115425779022193,0.18781459313547927,0.36459845883112413,1.4682227770604317,0.9822038843044101,0.06447514890354379,0.10847847256809473
0.05,4,prism_predictive,0.3,27,0.07131804700338851,0.1891920928213028,0.36340347655120886,1.4684355067597261,0.9765774777027596,0.07789214908448228,0.10712082404643297
0.05,4,prism_predictive,0.32,20,0.07795684496575908,0.21808719844433316,0.3713355317106131,1.479290484086389,0.9495707260148373,0.1729879909026727,0.1097282087430358
0.05,4,prism_predictive,0.35,14,0.09090572990871909,0.20449077067025134,0.31290813843983684,1.5060659538168781,0.8679669917479372,0.3982951318876542,0.10801352839916945
0.05,4,prism_predictive,0.38,6,0.057289898747707596,0.2596664350770012,0.18795502963518898,1.5999125322291157,0.848920563474202,0.4269799856274985,0.10773490089923143
0.05,4,history_kmeans,3.0,3,0.009367089092299535,0.14775724462050735,0.11428266293554187,1.6455116079512733,0.7839459864966242,0.66249145700156,0.10453973896801472
0.05,4,history_kmeans,6.0,6,0.017479569358753378,0.4592287446913962,0.2542250130095752,1.62962942474669,0.992289739101442,0.020616179005629377,0.13032890670001507
0.05,4,history_kmeans,9.0,9,0.026606414993142362,0.1684919605454105,0.24900341736554632,1.5724030105829865,0.6652913228307076,1.0949119404343326,0.18062907364219427
0.05,4,history_kmeans,12.0,12,0.04939769797448041,0.1502161366234845,0.2706050815850269,1.5437066345471135,0.7119696590814373,1.0207947971028033,0.1757023800164461
0.05,4,history_kmeans,18.0,18,0.04749303543210785,0.13956857267135073,0.2837426272802309,1.517229487414102,0.7782362257230981,0.7533318645305387,0.33842144533991814
0.08,0,prism_predictive,0.22,35,0.05731859408761014,0.15837174618477765,0.31331773228992793,1.49814634490227,0.9999999999999997,0.0,0.10866958927363157
0.08,0,prism_predictive,0.25,34,0.0573386031394809,0.15846560591168166,0.3127648594004074,1.4985552277658727,0.9952488122030507,0.019363053654261626,0.10737637151032686
0.08,0,prism_predictive,0.28,29,0.06095452943104722,0.1752340590236167,0.32671385367620887,1.4995425931672728,0.9794948737184296,0.07584227482519955,0.1069013075903058
0.08,0,prism_predictive,0.3,23,0.0656974503460605,0.1802754314015485,0.3138130580472988,1.5107587086754772,0.9360256730849378,0.21638127041969002,0.10553922783583403
0.08,0,prism_predictive,0.32,13,0.06868748695272793,0.1912984754308604,0.25318321831423035,1.548032040108032,0.8515878969742434,0.40822337763798555,0.10653151571750641
